SentenceId	View	Opinion
S33762	雪佛兰	neu
S33763	宝骏	neu
S33763	宝马	neu
S33764	大众	neu
S33765	途观	neu
S33766	奇骏	neu
S33767	哈弗h9	neu
S33768	福特	neu
S33769	长安	neu
S33770	东风悦达起亚k3	neu
S33771	宝来	pos
S33772	福特	neu
S33773	凯美瑞	neu
S33773	丰田	neu
S33774	宝马7系	neu
S33775	威朗gs	neu
S33776	雪佛兰创酷	neu
S33777	欧宝ampera-e	neu
S33777	雪佛兰bolt	neu
S33778	幻速s6	neu
S33778	雷克萨斯	neu
S33779	昂科威	neu
S33780	吉斯110	neu
S33781	北汽幻速s3l	neu
S33782	一汽奔腾	neu
S33782	一汽奥迪	neu
S33782	东风悦达起亚	neu
S33782	广汽本田	neu
S33782	广汽丰田	neu
S33782	一汽马自达	neu
S33782	一汽大众	neu
S33782	观致	neu
S33782	江淮	neu
S33782	奇瑞	neu
S33782	jeep	neu
S33782	广汽菲亚特	neu
S33782	道奇	neu
S33782	斯巴鲁	neu
S33783	标致	neu
S33784	别克	neu
S33785	菲亚特	neu
S33786	众泰sr9	neu
S33786	保时捷macan	neu
S33787	迈腾	neu
S33787	君越	neu
S33788	宝马	neu
S33789	本田	neu
S33790	雷克萨斯	neu
S33790	丰田	neu
S33791	polo	neu
S33791	野帝	neu
S33792	斯柯达yeti	neu
S33793	宝马	neu
S33794	科鲁兹	neu
S33794	朗动	neu
S33794	卡罗拉	neu
S33794	轩逸	neu
S33794	比亚迪速锐	neu
S33794	g5	neu
S33794	博越	neu
S33795	途观	neu
S33796	江淮	neu
S33797	奥德赛	neu
S33798	途安	neu
S33799	丰田	neu
S33800	福特金牛座	neu
S33801	丰田	pos
S33802	奥迪r8	neu
S33803	福克斯	neu
S33804	长安cx70	neu
S33805	梅赛德斯-奔驰	neu
S33806	本田	neu
S33806	丰田	neu
S33806	日产	neu
S33806	三菱	neu
S33807	gs8	neu
S33807	ga8	neu
S33807	哈弗h9	neu
S33808	轩逸	neu
S33809	奥迪	neu
S33810	卡罗拉	neu
S33811	rav4荣放	neu
S33812	荣威rx5	neu
S33813	标致2008	neu
S33814	速派	pos
S33815	绅宝d50	neu
S33815	北汽	neu
S33816	雷克萨斯nx200	neu
S33816	nx300	neu
S33817	东风标致	neu
S33818	帕萨特b5	neu
S33819	兰博基尼	neu
S33819	雷文顿	neu
S33819	埃文塔多	neu
S33819	蝙蝠	neu
S33820	长安奥拓	neu
S33821	奥德赛	neu
S33822	现代	neu
S33822	丰田	neu
S33822	起亚	neu
S33822	宝马	neu
S33822	奥迪	neu
S33823	保时捷	pos
S33824	福克斯	neu
S33825	x70	neu
S33825	北汽幻速s3	neu
S33825	长安cs75	neu
S33826	科鲁兹	neu
S33827	福特	neu
S33828	宝来	neu
S33829	丰田	neu
S33830	宝来	neu
S33831	大众	neg
S33832	广汽丰田	neu
S33832	雷凌	neu
S33833	帕萨特	pos
S33834	威驰	pos
S33835	名图	neu
S33836	宝马	neu
S33837	帕萨特	neu
S33838	哈弗h8	neu
S33839	三菱	neu
S33840	aventador	neu
S33840	huracan	neu
S33840	gallardo	neu
S33840	centenario	neu
S33841	天籁	neu
S33842	凯美瑞	neu
S33843	宝马	neu
S33844	别克	neu
S33845	本田	neu
S33846	奥迪	neu
S33847	红旗	neu
S33848	丰田威驰	pos
S33849	帝豪	neu
S33849	逸动	neu
S33849	艾瑞泽7	neu
S33849	速锐	neu
S33850	宝马	neu
S33851	瑞风s2	pos
S33852	雷诺	neu
S33853	帕萨特b5	neg
S33854	长安铃木	neu
S33855	丰田	neu
S33856	奥迪	neu
S33857	世嘉	neu
S33858	牧马人	neu
S33858	jeep	neg
S33859	宝马	neu
S33860	丰田c-hr	pos
S33861	迈腾	neu
S33862	帕萨特	neu
S33863	帝豪	neu
S33864	比亚迪唐	neu
S33865	阿尔法罗密欧	neu
S33866	众泰z700	neu
S33867	帕萨特	neu
S33868	哈弗h5	neu
S33869	一汽丰田	neu
S33870	雪铁龙	neu
S33871	科鲁兹	neu
S33871	速腾	neu
S33872	标致雪铁龙	neu
S33873	瑞风s3	neu
S33873	江淮瑞风	neu
S33874	途安	neu
S33875	威朗	pos
S33876	菲亚特	neu
S33877	宝马z4	neu
S33878	高尔夫	pos
S33879	长安	neu
S33880	一汽	neu
S33880	大众	neu
S33881	途安l	neu
S33882	大众	neu
S33883	福特	neu
S33884	速腾	neu
S33885	探险者	pos
S33886	起亚k9	neu
S33887	比亚迪	neu
S33888	君越	neu
S33889	凯美瑞	neu
S33890	雪佛兰	neu
S33891	宝马	neu
S33892	凯美瑞	pos
S33892	日产天籁	pos
S33892	宝马	neu
S33892	奔驰	neu
S33892	比亚迪g系列	neu
S33893	酷威	neu
S33894	奥迪	neu
S33894	奔驰	neu
S33894	宝马	neu
S33894	雷克萨斯	neu
S33894	凯迪拉克	neu
S33894	讴歌	neu
S33895	轩逸	pos
S33895	gl	neu
S33896	宝马	neu
S33897	朗逸	neu
S33898	大众	neu
S33899	奥迪	neu
S33900	奥迪	neu
S33901	雪铁龙	neu
S33902	奥迪	neu
S33903	凯迪拉克	pos
S33904	蒙迪欧	neu
S33905	迈锐宝	neu
S33906	大众	neu
S33907	福特	neu
S33908	宝马	neu
S33909	c6	neu
S33909	东风雪铁龙	neu
S33910	斯柯达	neu
S33911	宝马	neu
S33912	红旗	neu
S33913	科鲁兹	neg
S33914	长安cs75	neu
S33915	大切诺基srt8	neu
S33916	蒙迪欧	neu
S33917	奥迪rs6avant	neu
S33918	宝马	neu
S33918	大众	neu
S33918	特斯拉	neg
S33919	蔚领	neu
S33919	宝来	neu
S33919	朗境	neu
S33920	长安福特	neu
S33920	福克斯	neu
S33921	索兰托l	neu
S33922	雷克萨斯lx570	neu
S33923	宝马	neu
S33924	哈弗h6	neg
S33925	翼虎	neu
S33926	大众	neu
S33927	海马s5	neu
S33928	奔驰s级	neu
S33929	别克	neu
S33930	天籁	pos
S33931	迈腾	neu
S33932	奥迪a8	pos
S33933	奥迪	neu
S33933	q3	neu
S33934	路虎揽胜	pos
S33935	雪佛兰	neu
S33935	科鲁兹	neu
S33936	汉兰达	neu
S33937	丰田	neu
S33938	骊威	neg
S33939	逍客	neu
S33940	晶锐	pos
S33941	福特	neg
S33942	逍客	neu
S33943	丰田皇冠	neu
S33943	福特金牛座	neu
S33944	宝骏560	neu
S33945	捷达	pos
S33946	北京现代	neu
S33947	m3	neu
S33948	逍客	neu
S33949	威驰	neu
S33950	奥迪	neu
S33951	宝马	neu
S33952	奥迪q5	neu
S33953	轩逸	neu
S33954	汉兰达	neu
S33955	轩逸	neg
S33956	奥迪	neu
S33957	奥迪	neu
S33957	奥拓	neu
S33958	宝马335d	neu
S33959	迈腾	neu
S33960	传祺gs4	pos
S33961	观致3	neu
S33962	福克斯	neu
S33963	通用	neu
S33963	凯迪拉克	neu
S33964	bmw	neu
S33965	途观	neu
S33966	东风雪铁龙	neu
S33967	比亚迪	neu
S33968	君越	neu
S33969	大众	pos
S33970	迈腾	neu
S33971	途胜	neu
S33971	福睿斯	neu
S33972	奥迪	neu
S33972	大众	neu
S33973	众泰z700	neu
S33974	途安l	neu
S33975	奥迪	neu
S33976	锋驭	neu
S33977	宝马	neu
S33978	翼虎	neu
S33979	朗逸	neu
S33979	福睿斯	neu
S33979	蒙迪欧	neu
S33980	凌渡	pos
S33981	雪铁龙	neu
S33982	东风标致308	neu
S33983	雷克萨斯nx200	neu
S33984	迈腾	neg
S33984	k5	neu
S33985	奥迪	neu
S33986	奥迪	neu
S33987	逍客	neu
S33988	奥迪	neu
S33989	君越	neg
S33989	迈腾	neu
S33990	轩逸	neu
S33991	大众	neu
S33992	奥迪	neu
S33993	领动	neu
S33993	现代	neu
S33994	北汽幻速h3f	pos
S33995	凯迪拉克	neu
S33996	迈锐宝	neu
S33997	起亚	neu
S33997	锐欧	neu
S33997	佳乐	neu
S33998	长安	neu
S33999	速腾	neu
S34000	丰田	neu
S34001	雅阁	neu
S34002	奥迪a6	neu
S34003	宝马	neu
S34003	奔驰	neu
S34003	天籁	neu
S34003	本田	neu
S34004	宝马z5	neu
S34005	奥迪tt	neu
S34006	奥迪	neu
S34006	奥拓	neu
S34007	奥迪	neu
S34008	瑞麒g5	neu
S34008	奇瑞	neu
S34009	丰田	pos
S34010	奥迪	neu
S34011	途锐	pos
S34012	大众	neu
S34012	甲壳虫	neu
S34013	沃尔沃	neu
S34014	雪铁龙c3-xr	neu
S34015	特斯拉	neu
S34015	比亚迪	neu
S34016	宝马5系	neu
S34017	布加迪	neu
S34017	大众	neu
S34018	雪铁龙c6	neu
S34019	梅赛德斯奔驰	neu
S34020	奥德赛	neu
S34021	奥迪	neu
S34022	别克	neu
S34023	奥迪a6	neu
S34024	轩逸	neu
S34025	凯迪拉克	neu
S34026	雪佛兰	neu
S34026	suburban	neu
S34027	丰田	neu
S34028	大众	neu
S34029	北京奔驰	neu
S34029	北京现代	neu
S34030	奥迪a4	neu
S34030	捷豹xfl	neu
S34031	雷克萨斯	neu
S34032	途观	neu
S34033	宝马	neu
S34034	陆巡	neu
S34034	霸道	neu
S34034	凯迪拉克	neu
S34035	途安	neu
S34036	别克	neu
S34037	科雷傲	neu
S34038	奥迪	neu
S34039	奥迪	neu
S34040	宝马	neu
S34041	东风雪铁龙c6	neu
S34042	捷达	pos
S34043	玛莎拉蒂granturismo	neu
S34044	迈腾	neu
S34045	起亚	neu
S34046	途安	pos
S34047	思域	pos
S34048	现代领动	neu
S34049	凯美瑞	neu
S34050	沃尔沃	pos
S34051	上海大众	neu
S34052	梅赛德斯-奔驰	neu
S34053	哈弗	neu
S34054	威驰	neu
S34055	比亚迪	neu
S34056	雪佛兰	neu
S34057	科鲁兹	neu
S34058	宝骏560	neu
S34059	东风起亚	pos
S34060	甲壳虫	neu
S34061	现代	neu
S34062	英菲尼迪q50	neu
S34063	东风标致	neu
S34064	福克斯	neu
S34065	科雷傲	neu
S34066	桑塔纳	neu
S34067	高尔夫	neu
S34068	野马	neu
S34069	雪佛兰	neu
S34070	奥迪	neu
S34071	丰田	neu
S34071	toyota	neu
S34072	amg	neu
S34073	凯美瑞	neu
S34074	雅阁	neu
S34075	雪佛兰	neu
S34076	长安	neu
S34077	奔驰a级	neu
S34078	劳斯莱斯	neu
S34079	斯柯达	neu
S34079	kodiaq	neu
S34079	大众途观	neu
S34079	西雅特ateca	neu
S34080	福特	neg
S34081	江淮	neu
S34081	大众	neu
S34082	雅阁	neu
S34083	菲亚特500	pos
S34083	500x	pos
S34083	500l	pos
S34084	雅阁	neu
S34085	科帕奇	neu
S34086	斯柯达明锐	neu
S34087	雅阁	neu
S34087	glc260	pos
S34088	马自达	neu
S34089	传祺gs4	neu
S34090	比亚迪宋	neu
S34091	宝来	neu
S34092	rv4	neu
S34092	crv	neu
S34092	昂科威	neu
S34092	锐界	neu
S34093	特斯拉	neu
S34094	普锐斯	neu
S34095	别克	neu
S34096	上海大众	neu
S34097	奥迪	neu
S34098	卡罗拉	neu
S34098	威驰	neu
S34099	北斗星	neu
S34099	奔驰	neu
S34100	丰田	neu
S34101	斯巴鲁	neu
S34102	金牛座	neu
S34103	北汽幻速s6	pos
S34104	荣威360	neu
S34105	宝马	neu
S34105	奥迪	neu
S34105	比亚迪	neu
S34106	雪佛兰	neu
S34106	通用	neu
S34107	东风标致	neu
S34108	法拉利	neu
S34108	保时捷	neu
S34109	比亚迪	neu
S34110	福克斯	neu
S34111	宝马	neu
S34112	比亚迪	neu
S34113	凯迪拉克	neu
S34114	启辰晨风	neu
S34115	帕萨特	neu
S34116	别克	neu
S34117	宝马7系	pos
S34118	本田飞度	neu
S34119	上汽通用五菱	neu
S34119	宝骏310	neu
S34120	广汽本田	neu
S34121	晶锐	neg
S34122	雷克萨斯	neu
S34123	悍马	neu
S34124	别克	neu
S34124	大众	neu
S34125	cs75	pos
S34125	长安	pos
S34126	别克	neg
S34127	卡罗拉	neu
S34128	宝骏	neu
S34129	汉兰达	neg
S34130	马自达	neu
S34131	福克斯	neu
S34132	福特翼搏	neu
S34133	宝来	neu
S34134	朗逸	neu
S34135	保时捷	neu
S34136	长安铃木	neg
S34137	宝马5系	neu
S34137	530le	neu
S34138	英朗	neu
S34139	东风悦达起亚	neu
S34140	奥迪q5	neu
S34141	东风风度	neu
S34141	江淮瑞风s3	neu
S34142	宝马	neu
S34143	昂科拉	neu
S34144	帝豪gl	neu
S34145	广汽丰田	neu
S34146	福特翼博	neg
S34147	伊兰特	neu
S34148	明锐	neu
S34148	轩逸	neu
S34148	花冠	neu
S34148	福克斯	neu
S34149	广汽丰田	neu
S34150	宝马	neu
S34151	轩逸	pos
S34152	幻速s3	pos
S34153	昂科威	neu
S34154	比亚迪	neu
S34155	飞度	neu
S34156	途观	neu
S34157	长安cs75	neu
S34158	奥迪	pos
S34158	宝马	neu
S34159	凯美瑞	neu
S34160	指南者	neu
S34160	牧马人	neu
S34161	奔驰gle	pos
S34161	宝马x5	pos
S34161	陆巡	pos
S34161	y62	pos
S34162	帕萨特	neu
S34163	大众朗逸	neu
S34164	长城c30	neg
S34165	丰田	neu
S34166	沃尔沃	neu
S34167	斯柯达	neu
S34168	卡罗拉	pos
S34168	威驰	pos
S34169	雪铁龙c5	neu
S34170	丰田威驰	neu
S34171	东风日产	neu
S34171	华晨	neu
S34172	法拉利	neu
S34173	奥迪	neu
S34174	东风悦达起亚	neu
S34175	丰田	neu
S34176	奥迪	neu
S34177	奔驰	neu
S34177	宝马	neu
S34178	梅赛德斯	neu
S34178	法拉利	neu
S34178	雷诺	neu
S34178	本田	neu
S34179	江淮	pos
S34180	长安马自达	neu
S34181	蓝鸟	neu
S34182	奥迪a7	neu
S34182	宝马6系	neu
S34183	保时捷911	pos
S34184	锐界	neu
S34184	gs8	neu
S34185	法拉利	neu
S34186	威驰	neu
S34187	比亚迪e6	neu
S34188	奔驰g63amg	neu
S34188	奔驰g级	neu
S34189	梅赛德斯-奔驰	neu
S34189	s550e	neu
S34190	昂科拉	neg
S34191	众泰	neu
S34192	宝骏730	neu
S34193	哈弗h2	neu
S34194	保时捷	neu
S34195	奥迪q5	neu
S34196	长安马自达	neu
S34197	别克	neu
S34198	宝来	neu
S34199	吉利	neu
S34200	朗逸	neu
S34200	福瑞迪	neu
S34201	昕锐	neu
S34201	晶锐	neu
S34202	别克	neu
S34203	奔驰	neu
S34203	宝马	neu
S34203	奥迪	neu
S34204	上海大众	neu
S34205	东风雪铁龙c6	neu
S34206	大众	neu
S34206	哈弗	neu
S34207	兰博基尼小牛	neu
S34207	宾利	neu
S34208	宝骏730	neu
S34209	君越	neu
S34210	英朗	neu
S34211	速腾	neu
S34212	雷凌	neu
S34213	奔驰a级	neu
S34214	卡罗拉	neu
S34215	克莱斯勒	neu
S34216	广汽传祺	neu
S34217	比亚迪秦	neu
S34218	奥迪	neu
S34219	梅赛德斯－奔驰	neu
S34219	smart	neu
S34220	兰博基尼	neu
S34221	福特	neu
S34222	翼虎	neu
S34223	奥迪	neu
S34224	奔驰a级	pos
S34225	宝马i3	neu
S34226	ds5	pos
S34227	ct6	neu
S34227	锐界	neu
S34228	东风悦达起亚	neu
S34228	kx3	neu
S34229	丰田	neu
S34230	高尔夫	neu
S34231	jeep自由光	neu
S34232	飞度	neu
S34233	福特	neu
S34234	宝马x5	neu
S34235	宝马	neu
S34236	林肯	neu
S34236	奥迪	neu
S34236	奔驰	neu
S34237	路虎揽胜	pos
S34238	长安cs75	pos
S34238	哈弗h6	neu
S34238	传祺gs4	neu
S34239	东风标致	neu
S34240	英朗	neu
S34241	玛莎拉蒂	neu
S34242	路虎	neg
S34242	福特	neu
S34243	奥迪a6	neu
S34244	长安铃木	neu
S34244	维特拉	neu
S34245	大众	neu
S34246	丰田	neu
S34247	蒙迪欧	neu
S34248	奥迪	neu
S34249	雅阁	pos
S34250	东风悦达起亚	neu
S34250	k3	neu
S34251	长安cx70	pos
S34252	途观	neu
S34253	奥迪	neu
S34253	q2	neu
S34254	马自达m6	neu
S34255	启辰vow	neu
S34256	长安cs15	neu
S34257	起亚	neu
S34258	蓝鸟	neu
S34259	君越	pos
S34260	丰田	neu
S34261	英菲尼迪qx80	pos
S34262	大众	neu
S34262	辉腾	neu
S34262	帕萨特	neu
S34263	雪佛兰	neu
S34264	江铃	neu
S34265	雅阁	neu
S34266	途观	neu
S34267	福特	neu
S34267	野马	neu
S34268	大众	neu
S34268	tiguan	neu
S34269	宾利慕尚	neu
S34269	福特翼搏	neu
S34270	桑塔纳	neu
S34270	别克	neu
S34271	东风雪铁龙	neu
S34271	c4l	neu
S34272	750li	neu
S34272	宝马7系	neu
S34273	雅阁	neu
S34273	君越	neu
S34274	cx70	neu
S34274	五菱	neu
S34275	飞度	neu
S34276	宝马	neu
S34277	丰田c-hr	neu
S34278	一汽丰田	neu
S34279	牧马人	pos
S34279	霸道	pos
S34279	三菱帕杰罗	pos
S34279	铃木吉姆尼	pos
S34280	宝马	neu
S34281	c3-xr	neu
S34281	东风雪铁龙	neu
S34282	lexus雷克萨斯	neu
S34283	远景	pos
S34283	帝豪	neu
S34284	本田rav4	neu
S34285	雪铁龙	neg
S34286	捷达	neu
S34287	梅赛德斯-奔驰	neu
S34288	明锐	neu
S34289	长安	neu
S34290	奥迪	neu
S34291	昂科威	pos
S34291	自由光	pos
S34292	卡罗拉	neu
S34293	奔驰e级	neu
S34294	福特	neu
S34295	本田	neu
S34295	奥德赛	neu
S34295	雅阁	neu
S34296	本田思域typer	neu
S34296	fd2	neu
S34296	fn2	neu
S34297	雅阁	neu
S34298	汉兰达	neu
S34299	宝马	neu
S34300	路虎	neu
S34301	沃尔沃	pos
S34302	本田	neu
S34303	长安	neu
S34304	劳斯莱斯	neu
S34305	amge434matic	neu
S34306	福瑞迪	neu
S34307	沃尔沃	neu
S34308	丰田	neu
S34308	雪佛兰	neu
S34309	宝骏560	neu
S34309	帝豪gs	neu
S34310	思域	neu
S34310	雷凌	neu
S34311	广汽传祺	neu
S34312	奥迪s6	neu
S34313	长安	neu
S34314	雪铁龙c4世嘉	neu
S34315	上海大众	neu
S34316	朗逸	neu
S34317	汉兰达	neu
S34318	比亚迪f6	neu
S34319	上汽大众	neu
S34320	明锐	neu
S34321	福特全顺	neu
S34322	轩逸	neu
S34323	一汽丰田	pos
S34324	昂科威	neg
S34325	本田	neu
S34326	奔驰e级	neu
S34327	揽胜极光	pos
S34327	x1	neu
S34328	大众	neu
S34329	奥德赛	neu
S34330	现代	neu
S34331	天籁	neg
S34332	cr-v	neu
S34332	欧蓝德	neu
S34332	rav4	neu
S34332	翼虎	neu
S34333	东风本田	pos
S34334	北汽	neu
S34334	威旺m50f	neu
S34335	福特	neu
S34336	长安马自达	neu
S34337	蒙迪欧	pos
S34338	长安	neu
S34339	蓝鸟	neu
S34340	纳智捷	neu
S34341	本田	neu
S34342	铃木	neu
S34342	本田	neu
S34343	科鲁兹	neu
S34344	宝骏310	neu
S34345	一汽丰田	neu
S34346	雷克萨斯	neu
S34347	迈腾	neg
S34348	翼虎	neu
S34349	帕杰罗	neu
S34350	启辰	neu
S34351	一汽丰田	pos
S34352	飞度	neu
S34352	乐风	neu
S34353	迈锐宝xl	neu
S34354	雪佛兰	neu
S34354	赛欧	neu
S34355	轩逸	neu
S34356	哈弗	neu
S34357	索纳塔	neg
S34358	奥迪	neu
S34359	创酷	neu
S34359	昂科拉	neu
S34360	宝马3系	pos
S34361	沃尔沃	pos
S34362	奥迪	neu
S34363	昂科威	neu
S34364	宝马	neu
S34365	天籁	neu
S34366	北京现代	neu
S34367	比亚迪	neu
S34367	北汽	neu
S34367	吉利	neu
S34368	逍客	neu
S34369	宝马2系	neu
S34370	宝马	neu
S34371	宝马	neu
S34372	长安	neu
S34373	宝马	neu
S34374	英朗	neu
S34375	福特福克斯	neu
S34376	cr-v	neu
S34376	雅阁	neu
S34377	奥迪	neu
S34378	广汽传祺	neu
S34379	福睿斯	neu
S34380	途胜	neu
S34381	奥德赛	neu
S34382	宝骏560	neu
S34383	悍马	neu
S34384	东风标致508	neu
S34385	哈弗h6	neu
S34386	本田思域	neu
S34387	宝马e38	neu
S34387	e39	neu
S34388	英菲尼迪	neu
S34388	野马	neu
S34389	宝来	neu
S34389	卡罗拉	neu
S34390	福克斯	pos
S34391	比亚迪	neu
S34392	英菲尼迪	neu
S34393	威朗	pos
S34394	名爵	neu
S34395	雪佛兰	neu
S34396	昂科拉	neu
S34397	捷达	neu
S34398	发现神行	neu
S34399	途观	neu
S34400	雷克萨斯	neu
S34401	昂科拉	neu
S34402	奥迪q7	neu
S34403	凯越	neu
S34403	博越	pos
S34404	宝骏310	neu
S34405	丰田	neu
S34406	奥德赛	neu
S34407	福特	neu
S34408	奥迪q7	neu
S34409	艾瑞泽5	neu
S34409	英朗	neu
S34410	哈弗	neu
S34411	凯迪拉克atsl	neu
S34412	长安	neu
S34413	东风风神	neu
S34414	长安	neu
S34415	哈弗h6	neg
S34416	丰田	neu
S34417	宝马5系	neu
S34417	7系	neu
S34418	雷凌	neu
S34419	丰田	pos
S34420	轩逸	neu
S34421	雪铁龙c3-xr	neu
S34422	哈弗h2	neu
S34423	飞度	neu
S34424	雪铁龙	neu
S34424	c6	neu
S34425	宝马	neu
S34426	梅赛德斯-奔驰e级	pos
S34426	标致3008	pos
S34427	马自达	neu
S34428	奇骏	neu
S34429	东风日产	neu
S34430	广汽传祺	neu
S34431	mg5	neu
S34432	众泰z700	neu
S34433	途观	neu
S34434	哈弗h1	pos
S34435	现代	neu
S34436	宝马	neu
S34437	gl8	neu
S34438	轩逸	neu
S34439	大众	neu
S34440	长安cs75	pos
S34441	雪佛兰	neu
S34442	别克君威	neu
S34443	斯柯达	neu
S34443	野帝	neu
S34444	标致	neu
S34445	雷克萨斯nx	neu
S34446	本田凌派	neu
S34447	福特	neu
S34448	宝马	neu
S34449	福特福克斯	neu
S34450	奥迪	neu
S34451	奥迪	neu
S34452	丰田	neu
S34452	大众	neu
S34453	翼虎	neu
S34453	福克斯	neg
S34454	别克昂科威	neu
S34455	福特	neu
S34456	雅阁	neu
S34457	保时捷	neu
S34457	捷豹	neu
S34458	宝骏560	pos
S34459	科鲁兹	neu
S34460	富康	neu
S34460	polo	neu
S34460	派力奥	neu
S34460	骐达	neu
S34460	雨燕	neu
S34460	东风标致206	neu
S34460	凯越hrv	neu
S34460	高尔夫	neu
S34460	乐骋	neu
S34461	福睿斯	neg
S34462	宝马i5	neu
S34463	宝马	neg
S34464	普桑	neu
S34464	捷达	neu
S34465	瑞虎3	neu
S34465	瑞风s3	neu
S34466	大众	neu
S34467	帝豪	neu
S34468	迈腾	neu
S34468	天籁	neu
S34469	福特gt	neu
S34470	飞度	neu
S34470	polo	neu
S34471	丰田rav4	neu
S34472	北汽幻速	pos
S34473	幻速s3l	pos
S34474	长安cs75	pos
S34474	途观	neu
S34475	大众速腾	neu
S34476	奥迪	neu
S34477	天籁	neu
S34478	奥迪	neu
S34478	q3	neu
S34479	比亚迪	neu
S34480	江淮	neu
S34481	宝马5系528li	neu
S34482	福特	neu
S34483	一汽丰田	pos
S34484	绅宝x35	pos
S34485	威驰	pos
S34486	奥迪	neu
S34487	悍马h1	neu
S34488	途胜	neu
S34489	上汽通用别克	neu
S34489	威朗	pos
S34490	江淮	neu
S34491	大众	pos
S34492	哈弗h9	pos
S34492	普拉多	neu
S34493	宝来	neu
S34494	君越	neu
S34495	本田cr-v	neu
S34496	奥迪a4	neu
S34497	奥迪a3	neu
S34498	奥迪	neu
S34499	奥迪	neu
S34500	大众	neg
S34500	菲亚特	neg
S34500	沃克斯豪尔	neg
S34500	铃木	neg
S34501	吉普牧马人	neu
S34502	帕萨特	neg
S34503	马自达	neu
S34504	凯迪拉克	neu
S34505	特斯拉	neu
S34505	丰田普锐斯	neu
S34506	丰田	pos
S34507	欧蓝德	neu
S34507	三菱	neu
S34508	308	neu
S34508	东风标致	neu
S34509	雷克萨斯	neu
S34510	捷豹	neu
S34511	昂科威	pos
S34512	马自达	neu
S34513	福特mustang	neu
S34514	丰田	neu
S34514	致炫	pos
S34515	迈腾	neu
S34515	cc	neu
S34516	骐达	neu
S34517	森林人	pos
S34517	汉兰达	pos
S34518	雷克萨斯	neu
S34519	北京现代	neu
S34519	朗动	neu
S34519	领动	neu
S34520	科帕奇	neu
S34521	一汽马自达	pos
S34521	阿特兹	neu
S34521	长安马自达	neu
S34522	广汽丰田yarisl致炫	neu
S34523	幻速s2	pos
S34523	s3	pos
S34523	幻速s3l	neu
S34524	奥迪	neu
S34525	一汽	neu
S34526	速腾	neu
S34527	速腾	neu
S34528	蒙迪欧致胜	neu
S34529	英朗	neu
S34529	奇骏	neu
S34529	别克	neu
S34530	保时捷	neu
S34531	锋驭	neu
S34532	奥迪	neu
S34533	大众途安	pos
S34534	h6	neu
S34534	cs75	neu
S34535	宝马	neu
S34535	奥迪	neu
S34535	凯迪拉克	neu
S34536	斯柯达昊锐combi	neu
S34537	b7l	pos
S34537	b8l	neu
S34537	迈腾	pos
S34538	长安	neu
S34539	别克	neu
S34539	昂科拉	neu
S34540	森雅s80	neu
S34541	奥迪q5	neu
S34542	polo	neu
S34543	帕萨特	neu
S34543	c6	pos
S34544	ix35	neu
S34545	福特	neu
S34546	宝马x5	neu
S34546	宝马mini	neu
S34547	凯美瑞	neu
S34548	菲翔	pos
S34548	大众	neu
S34549	逍客	neu
S34550	yeti	neu
S34551	凯越	neu
S34552	奥迪	neu
S34553	大众	pos
S34554	英菲尼迪	neu
S34555	奔驰	neu
S34555	宝马	neu
S34555	沃尔沃	neu
S34556	福特嘉年华	neu
S34557	宝马	neu
S34557	奔驰	neu
S34558	帕萨特	neu
S34559	奥迪	neu
S34560	东风悦达起亚	neu
S34561	奥迪	neu
S34562	奥迪	neu
S34563	英朗	neu
S34564	雷克萨斯	neu
S34565	奔驰	neu
S34565	宝马	neu
S34566	梅赛德斯-amgc63	neu
S34567	大众	neu
S34568	赛拉图	neu
S34568	福瑞迪	neu
S34569	马自达	neu
S34570	江淮	neu
S34571	兰博基尼	neu
S34572	奔驰gle450amg	neu
S34573	长安	neu
S34574	北汽幻速	neu
S34575	雪铁龙	neu
S34576	东风标致308	pos
S34577	雅阁	neu
S34578	威朗	neu
S34579	飞度	neu
S34580	奥迪	neu
S34580	帕萨特	neu
S34581	江铃驭胜330	neu
S34581	h6	neu
S34581	荣威rx5	neu
S34582	凌渡	pos
S34583	别克	neu
S34583	威朗gs	neu
S34584	劳斯莱斯	neu
S34584	宾利	neu
S34584	保时捷	neu
S34585	君威gs	neu
S34586	雷凌	neg
S34586	凯美瑞	neg
S34587	雅阁	neu
S34588	雷克萨斯	neu
S34589	宝马	neu
S34590	伊兰特	neu
S34591	科鲁兹	neu
S34592	汉兰达	neu
S34593	奥迪	neu
S34594	奥迪	neu
S34595	威朗	neu
S34596	广汽本田	neu
S34597	帕萨特	neu
S34598	一汽大众	neu
S34599	斯柯达	neu
S34600	哈弗	neu
S34600	路虎	neu
S34601	大众	neu
S34602	jeep大切诺基	neu
S34603	丰田c-hr	neu
S34604	桑塔纳	neg
S34605	帕萨特	neu
S34606	昌河铃木	neu
S34607	宝马z4	neu
S34608	大众	neu
S34609	广汽传祺	neu
S34610	长安马自达	neu
S34611	别克	neu
S34612	君越	neu
S34613	幻速s3l	pos
S34614	马自达	neu
S34615	福特	neu
S34616	道奇	neu
S34616	福特f系列	neu
S34617	马自达	neu
S34618	奥迪	neu
S34619	传祺ga3s	neu
S34620	大众	neu
S34620	丰田	neu
S34621	长安cs75	neu
S34622	广汽传祺	neu
S34623	长安马自达	neu
S34624	奥迪q5	neu
S34625	长安	neg
S34626	奥迪q5	neu
S34627	宝骏310	neu
S34628	沃尔沃	neu
S34629	飞度	neu
