SentenceId	Content
015290	渐渐地觉得凯越成为热卖车不是毫无道理，中规中矩的外观符合国人审美，美系车又对上国人买车所需要的品牌认知度，内饰到现在来看肯定是过时了，但看久了觉得相当经典，以温馨的米色为主色调，加上不老气的木头花纹，合理的按键布局，一切恰到好处。
015284	凌渡配备的Start-stop起停装置与能量回收功能可实现对能量的高效利用。
015277	而且跑起来深深感觉到底盘表现很扎实，舒适性有保障的，凌渡的门板做工挺好，比较有手感，关门声音比较厚实，隔音效果也杠杠滴~内侧的储物空间也很丰富，家用非常方便，赞！
015273	但如果作为家用车，低油耗是卡罗拉双擎的制胜“法宝”，同级别的轩逸、朗逸、英朗均无法匹敌。
015270	各位劳斯莱斯汽车是不是需求量很大的产品？
015267	【全新速派 逃生演练】作者：山水记忆ID号：29583265日期：2016年8月15日    若在车内遇到突发状况两边门窗无法打开时，你知道怎样逃生吗？
015266	在9月2日开幕的2016成都车展上，雷克萨斯NX200特别限量版正式上市，新车将限量发布1000台，售价为32.8万元。
015264	接下来说说整体感受吧，首先颜值，那是必须的（楼主就是看中了“美”），一个月开了几次，只要出门必有人问这什么车，真帅，还有人说这个要几十万吧，当时那个心里面是一个，从前到后都是很有特点的；其次动力，由于本人只开过驾校的桑塔啦和亲戚家的大众polo，所以总体感受还行，加速很线性，油门一踩就有感觉，不怕费油的话，一脚油门，还是有些推背感的，不过只是有些。
015257	油耗，当初为了油耗低不买2.0的车，没想到窝窝就是油老虎。还有低速的顿挫，也不能忍。最不能忍的是雨刮雨刮雨刮！
015251	玛莎拉蒂车有质量问题，维修不好，检测不到问题，要求换车
015250	新款Polo GTi的信息未被透露太多，但有传言称大众想要让Polo GTi在市场上更具竞争力。
015249	和全新迈腾奋力激战中级车市场一样，新捷达同样长盛不衰依然成为同级市场的排头兵，奥迪品牌进一步拉大和“双B”的销量差距，一汽大众赢得销量的同时更通过打造标杆车型获得市场的广泛认知。
015248	现场购东风标致任意车型，即可获赠超值精美礼包，100%有礼。
015241	另外，腾势还为每位车主提供了一款智能APP，可完成行程规划、远程预约充电、远程智能座椅加热控制、远程智能空调控制、远程查看并控制车窗车门情况、行车记录以及显示行车轨迹等多种智能化功能。
015240	东风悦达起亚KX3指导价：11.28-18.68万元。
015239	广汽本田刹车低速或起步时有剧烈顿挫感
015238	有人说它是时代的标签，是智能的安全保障，有了它不是该问你在哪，而是该问你想去哪哈哈~没错，全新一代大众帕萨特，升级的不只是档次，更是精彩安全的生活。
015233	7月刚刚上市的全新东风标致3008以全面进化的""TMH""三大核心产品力继续引领紧凑级SUV市场潮流。
015228	【东风雪铁龙新爱丽舍售价微增】从东风雪铁龙官方了解到，东风雪铁龙2016款爱丽舍正式上市，新车依旧推出5款车型，厂商指导售价为8.38-12.08万元。
015227	得益于两者的默契配合，凌渡GTS百公里加速时间仅为6.9秒，给驾驶者带来极致快感。
015225	相对同类的SUV较好，但比瑞风、风行等MPV空间小。
015224	经过雷诺集团设计之手，老旧的拉达品牌设计正变得更加激进，大胆，前卫。
015221	意大利作为欧洲第四大经济体，意大利人是不差钱的，所以类似Ypsilon这种定位的雷诺Clio能够吃得开，而它也是意大利最好卖得进口车，涨幅超过15%。
015214	速派摆脱了原来昊锐的圆润中庸风格，细节处借鉴Vision C概念车语言，并且大量运用菱角分明的切线，透露出更凌厉的气势。
015212	纵有万种千姿 不及全新速派万分之一里约奥运看比赛不如来店买速派活动主题：8.20夺金风暴   斯柯达有礼活动时间：8月20日下午2店开始活动地点：北京市海淀区清河安宁庄东路15号（北京页川斯达）1 /签到礼参加本次活动的客户报名签到即可获赠“超级番茄劵一张”、飞镖一次、踢毽子体验一次。
015210	惠州市意达汽车贸易有限公司斯巴鲁经销店-斯巴鲁森林人
015209	为何今年购买北京现代新胜达导航地图却是去年的数据？
015208	温州东昌所售的路虎极光
015204	暑假出门就怕太热，加上车里一闷，再好的心情恐怕也都‘热’没了，好在晶锐的空调真心给力！
015199	沃尔沃中汽南方中关村店售后服务太差
015196	总的来说，朗逸还是一款不错的车！
015195	喜欢马自达上聪明的变速箱和较高离地间隙和四驱。
015191	包覆式座椅：全新速派根据人体工程学原理设计了包覆式座椅。
015183	动力系统相比之前的新科鲁兹基本没变化，唯一的改变就是全新科鲁兹配备的手动变速箱，由原来的5挡升级为6挡。
015182	错，你需要一辆能上天下地的Polo！！
015175	Niva是拉达首款摆脱菲亚特平台生产的车型，其车身、四驱系统以及前悬挂系统均为拉达的自有创新设计。
015173	朗境的操控我也是满意的，方向盘略微偏一下，转向就很明显，而且加速没有顿挫感，也不肉，加速起来也很顺畅，这点很满意，总的来说，朗境最满意的还是外观，运动包围和行李架是我最喜欢的地方，又是个大众品牌，所以就认定了这款车。
015164	这样一来，不仅能跟朋友打招呼了，以后等红灯时谁再加塞，不管它是宝马还是路虎，直接放外音骂丫的。
015162	日前，我们从东风标致官方获悉，全新一代308车型将在9月25日正式宣布上市，新车型借鉴现款308S以及海外版新一代3008的设计元素，尺寸上也有所调整，上市后主要以丰田卡罗拉、大众朗逸等为竞争对手。
015161	瑞翼外形长、宽、高分别为4120mm、1700mm、1460mm，跟瑞纳就长度不一样，2570mm的轴距使瑞翼前后排空间感觉还是很宽裕的，我175cm的身高对空间也还中规中矩！后备箱也够宽敞，完全满足日常出行，有搁物板也挺实用的。
015156	气质好品质佳 斯柯达速派受80后90后青睐
015154	只能放弃奔驰宝马，继续观望，还是倾向于昂科威。
015152	全新朗逸开着合拍！
015147	轩逸 1.8 CVT 尊享版。
015146	#Polo GTI#为热爱音乐的车主配置了6扬声器高保真立体声音响，音色细腻，带来环绕立体音效，让你在开车途中同样享受音乐的魅力，跟随音乐的节奏，尽情摇摆。
015145	由圆形改进为方形的前大灯搭配与车身同色的前保险，让第三代Polo拥有了一幅和同时代大众品牌车型相同的带有微笑表情的前脸。
015144	这是一款11年上牌的经典速腾，在大众还没套娃的年代，老款速腾代表着当时大众真正的德系品质。
015143	当然，在国内质量问题频发也是阻碍讴歌市场突破的一个原因，本来就没卖出去多少辆车，还时不时就要因为质量问题来次召回，对品牌多少都会有些负面影响。
015135	第一名 上海大众朗逸。
015131	宝骏560的空间是大的没的说，本人身高175，不算属于瘦型的！但是前排坐进去一点也不觉得压抑，空间是很大的！离头顶还有一定的距离。后排座椅坐三个人是一点问题都没有，而且后排座椅可以完全放平，后备箱空间也是挺大的！加上后坐的空间平时也是可以拉点货的！这样平时上班偶尔可以拉点货，一点也不耽误！！
015123	我各人感觉玛莎拉蒂GT的外形非常完美，这成为我购买它的关键因素。不过审美的差异非常巨大，青菜萝卜各有所爱。
015122	新车前脸也融入了本田家族最新的设计风格，配合LED前大灯组和犀利的前保险杠使新车看起来多了一份攻击性。
015117	新帕萨特除了推出传统的三厢版轿车外，还会有旅行版、敞篷版等多款细分车型，据资料显示新帕萨特可选择的配置以及车型十分丰富。
015115	7.jpg (9.85 KB)2016-8-15 16:05 凌渡的门板做工挺好，比较有手感，关门声音比较厚实，隔音效果也杠杠滴~内侧的储物空间也很丰富，家用非常方便，赞！
015114	还真是“长安宝宝”心里苦，但宝宝没法说。
015112	MGGS2.0T的油耗，是不是有点高了。
015097	感觉16款飞度的1.5L CVT SES时尚天窗型挺不错
015093	后排的外侧座椅甚至还有座椅加热功能，再次证明途观向豪华品牌标齐的策略。
015092	心疼父母，想想要不买辆朗动算了，能省几万也好。
015089	根据近日国内出现的新一代途观的路试车，我们可以知晓在外观上将于海外版保持一致性，采用大众全新的家族式设计语言，三横幅式中网与前大灯贯穿整个车头，整体感更强，造型紧凑精致。
015088	在空载的情况下，以发动机1750转为分界，以下时全新途安L的表现舒缓而平稳。
015084	而同一级别的思域，在配置与动力方面都属于被宝来R完爆的存在。
015078	在今年的北京车展上，雷克萨斯也展出了类似的纵置混合动力系统。
015077	我买的是280自舒。动力上面很满意。大众的油门不是很激进。但是如果你想要提速 稍微深踩一点推背感还是不错的。
015072	但是途安这个1.4T实际驾驶感受要比想象中的强很多。
015059	大众捷达拥有着一张标准的大众脸，上进气格栅采用镀铬的双横幅设计，下进气格栅采用横竖相间的网状设计，配备着朴实无华的大灯，前脸看起来略显质朴，整车的线条也略偏圆润，总体上来看，捷达的外观更加符合一些偏成熟朋友的审美。
015055	我和媳妇的最爱《朗逸》
015050	之所以会这么火，大概有两点：其一，大众在国内实在是太受欢迎了，拥护度极高；其二，由于全新迈腾出自于大众最新的MQB平台，集众多高科技技术于一身，让其在产品层面足以称霸整个细分市场。
015047	四年前买了人生第一台车名爵MG3，从提车第一天小3表现优异跟我走南闯北，打心里认准换车还认定MG，新乡一场突如其来的大雨小3被淹，也将我的换车计划提前了。
015046	3.关注“西安航天龙腾丰田二手车”微信公众平台（微信号Longteng-TOYOTA-ucar）。
015032	郑州日产俊风质量太差厂商太黑
015027	外观没的说 非常霸气  男人的象征  什么Q7 卡宴  途锐   在他面前都是小一号  四只 285 60R 18的大脚非常霸气
015026	第二天DreamCar就是2012上市的小昂了，年轻就去SUV别克昂科拉~一下子打动了我，觉得自己超感性，就特别希望可以拥有一台昂科拉，怎奈还有房贷、还要存钱结婚，阿拉上海的结婚成本实在是吃不消啊。
015024	活动旨在回馈各位长安马自达车主一直以来的支持，不辜负每一位车主的厚爱，让长安马自达车主们带上亲人，驾着长安马自达一起逃离城市的喧嚣。
015022	七夕的时候和同学一起去西塘，就开的我的昕动，一路顺畅。
015018	每一个拥有凌渡记忆的白昼，每一个星光璀璨的夜晚，都让每一位“渡客”记忆犹新，现在就和Lamando凌渡再次感受奔驰在城市间的每一次奇妙旅程体验。
015015	斯柯达昕动年轻且运动 动力表现很出色
015014	托运编号为：40918 的大众POLO两厢 2005年产 ( ) 获得物流公司 上海合心物流轿车托运 一个出价：￥2500.0。
015000	有喜欢也有不满意的地方，但是整体上对于朗行的性价比持肯定态度，如果让我再选择一次，还是会选他。
014999	我最爱速派的电动尾门，从超市回来大包小包的腾不出手来，只要用脚在尾门下一扫就能打开后备厢了。
014998	斯柯达明锐简约大气的造型风格、独具品位的细节设计一直深受消费者喜爱。
014996	整体能够为驾驶者提供相当不错的驾驶感受，换挡相比保时捷缺少意思精准性。
014995	上海大众斯柯达全新明锐新车一年内出现多次重大质量问题
014994	两年前入手明锐时， 当时考虑过老款速派，总觉得不是很值，性价比和明锐相较没有什么优势，这次，全新速派的到来给人眼前一亮的感觉，不知道是否值得入手呢？
014989	而且除了速腾，大众朗逸也是大众的“神”车了，CFN发动机异响、刹车异响以及天窗漏水，已经让这款车被大家黑的不行不行得了。
014985	保时捷panamera4S变速箱严重异响！！
014977	上图为凯迪拉克PHEV汽油机与电动机共同驱动时，能量流状态特写。
014976	新奥拓已经不能满足我的日常使用了，所以16年有了换车的想法，刚开始汽车之家，各种论坛不停的看，不停的选，最后锁定福克斯，明锐，朗逸，宝来，速腾。
014975	质保期内水泵坏了，上海通用、雪弗兰公司不能正常更换
014971	作为连续2年斩获中国汽车行业合资品牌售后满意度第一的品牌， 东风标致一直凭借严谨、致雅、激情的造车理念服务广大消费者。
014970	在配置方面同样是逆天的存在，全景天窗，电吸门，车道偏离预警通通有，配置方面哪家强，中国车企找众泰。
014960	长安悦翔V7 1.0TGDI车型将于9月2日正式上市，根据目前所掌握到的消息，该车的起售价格或将在7万元左右，比现款1.6L手动挡车型的起售价格贵了1万元。
014957	长安杰勋汽车没有零配件供应
014951	明锐臭车、毒车！
014950	在这段时间内，菲亚特不仅要摆脱债务，还要将净利润提升一倍以上，现金储备至少达到40亿欧元(约合45亿美元)。
014941	此时更像一台凯迪拉克PHEV的传统动力汽车。
014937	长安cs35轿车发动机机油乳化，动力衰减，油耗增加
014935	奔驰的都那样，个人比较喜欢奔驰内饰风格，但这车没有用最新的设计风格
014934	等待上牌隔壁的奇骏也是我们曾经去看过的车，妹夫买了一台，我看了挺实用~~~门口的A4~~~山本耀司-闪电眼【小折腾】4S送了一大堆东西~~~~~贴了个膜先洗白白熏黑锻造轮毂，据说是法拉利代工厂出品，大2寸就更好了！
014930	奥迪a8L加油跳枪
014929	从2004年至今，斯柯达每年都为环法自行车赛事提供赞助与支持，进入中国后，斯柯达不仅倾力赞助环青海湖国际自行车公路赛，还频频参与HEROS中国自行车系列赛等诸多体育活动，为斯柯达品牌再添激情和活力。
014926	从此前炒的火热， 以“众包”概念主打智能互联的凯翼汽车，到近期上市的汉腾、斯威汽车以及备受期待的比速汽车，可谓来势汹汹。
014919	预计在改款后，像智能电动尾门，盲点监测系统这些已经在北京现代多款车型上普及应用的智能配置、舒适配置，也会出现在全新胜达上。
014918	在国内SUV市场竞争残酷，对手不断增多且越来越强的情况下，途观依旧稳步增长，并稳坐合资SUV销量冠军宝座。
014914	外观方面，全新迈腾的外观可以说是非常吸睛，在马路上肯定是一个抢眼的车型，尽管内饰依然是大众传统的风格，不过在细节上更加的简约时尚，而用料方面也更上了一个档次，功能配置方面也有很大的提升。
014910	与发动机搭配的是本田首创的带有液力变矩器的8速双离合变速器，在一定程度上解决了此前双离合低速顿挫的死穴。
014908	作为日系车型，省油是最基本的特点，轩逸的城市内百公里油耗大约在7L左右，同时1.6L车型的发动机进行了内部优化，降低了内部摩擦提高了工作效率，可以进一步的完成省油计划，1.8L的车型动力很足，完全可以满足城市生活所需。
014907	因为家里开餐厅，本想选择五菱小面但是路过长城4s，看见哈弗价格便宜，样子好看。销售介绍，试驾感受后不考虑。。。
014899	那个值得购买我的年龄20岁，买车后可能自己用多一点 油耗最好是能低则低 提速最好能快一点的大众凌渡230DSG与吉利博越1.8T自动智尊型 打算价格上控制在15--17之间
014898	明锐1.6手智和速腾1.6手舒那个好，现在纠结，明锐怕有异味，速腾价格比明锐高，
014897	『最新一期工信部申报图当中的上汽大众途观』。
014891	车型车系：天津一汽/夏利N5/2010款 1.3 手动 标准型注册时间：2011-06-27       里程数：35157公里。
014890	不过在外观设计方面，并没有看到有任何合资车型的影子，而且为了适应中国消费者的喜好，在车身尺寸方面启辰T70要略大于逍客，两者轴距相同，与同价位的竞争对手基本处于同一水平。
014886	路虎鸿粤锐虎4S店不给手续
014884	不多说了，看看斯柯达在欧洲老家怎样？
014883	老一辈眼里，大众桑塔纳可谓是一台非常实用万能的好车，也成为我国遍地跑的出租“街车”。
014880	虽然依旧延续了大众那“T”字形的中控设计风格，但辉昂在豪华氛围的营造上明显更加优秀，细腻的缝线配合堪称不计成本的内饰装潢让人无可挑剔。
014876	斯柯达11月在华销量劲增47% 新明锐翻倍
014873	还有格外重要的一点——即便搭载4速自动变速箱的东风风神新A60也有良好的经济性。
014870	觉得也要换换车了，就去店里看看，对比现在的速派，开起来特别稳，感觉车还是蛮有分量的，车身，长度，宽度明显的差别啊！
014865	同时，这个级别的市场竞争也不可谓不激烈，君越、雅阁、帕萨特、宝马3系、奔驰C级，个个名气在外。
014856	Polo也确实是不错，操控性好，皮实，也没出过什么问题，异响什么的就无所谓了，毕竟那么长时间了。
014849	算是沃尔沃里最便宜的一款车了吧？看追求吧。作为一款中级运动车型来说，性价比还可。。。
014846	一汽-大众汽车有限公司召回部分进口奥迪SQ5汽车
014845	转观近 10 年的中国车企，""低配宝马 X5"" 的双环 SCEO、""低配 MINI"" 的力帆 320、""请告诉我你需要什么车"" 的众泰等等，早先进入市场的每一个车企，几乎都有着抄袭借鉴的历史，我们给了它们同样一个名字：""山寨""。
014842	只有原版的b6才配叫帕萨特！申精
014841	广汽传祺西南区促销史上之最的“七重大礼”，正在向成都和西南区域的“祺粉”们招手！。
014835	全面升级后的速派配置也更加慷慨亮眼，常常为消费者称道。
014828	那就是做工！说实话价位摆在那，你要求个精细做工也不合理。但是小夏的做工让我不得不吐槽一下。首先是密封不严，坛子上很多帖子都讲到副驾驶从外循环口漏水这一问题，我的小夏为了表示它不是赝品，也华丽丽的漏水了，好在坛子里高手众多，按照大家的建议也解决了。密封条随着时间推移也渐渐有了缝隙。其次，小夏的皮薄漆软，跑了这些路，我的前保险杠已经被路上的小石子打出了一个个的小黑点，平时小小的剐蹭都会掉一大块漆，尤其是我的车还是白色的，真的一块白一块黑的很难看，好在别人不怎么在意，但是毕竟车子是自己的，就像娘不嫌儿丑一样，自己看着却别扭。还有，就是小夏的减震和隔音啊，减震太硬，过个减速带就听见咯噔一声。平时上个高速除了发动机声就是胎噪声。哎，不说了，说多了全是泪，自己家孩子再不出息也得爱。
014818	老妈跟着去4S店 本来奔着紧凑型去的 结果进了一辆雪铁龙C4L 后排刚一坐进去就说“这也太小了，不行不行” 直接pass 后来去看我关注很久的凌派，我跟老爸都很喜欢基本算是奔着凌派去的4s店，结果进车内1.8豪华版的 空间还算可以准备保留意见 之后看到旁边的雅阁 坐进去以后一下就喜欢上了“这个行！这个真宽敞！来这个吧！”于是就因为空间决定了这辆雅阁！
014811	不过时的外观加上拉花还是蛮养眼的。开了4年没有小毛病。正常保养。外壳和部件相比其它日系或者韩系轿车来说硬多了，本人和本田锋范迎面插肩相撞，它后视镜粉碎性破裂，我后视镜只掉了一点点油漆而已。
014809	凯越成了相当不受待见的一员。
014800	2.轩逸的遥控钥匙不能单独解锁行李箱，设计不够人性化，同时还降低了安全性。
014799	有点恐怖，最近油价下降，我还是开出了恐怖的1公里1块钱。比起同事的思域之类来说，真的超他们2倍多了。
014792	国产雅阁车型将在16年上半年迎来车型升级，改款后的车型外观更年轻时尚，配置方面也更丰富。
014790	翼搏的前后乘坐空间是这个级别里比较突出的，横向空间略逊一筹。后备箱空间确实有点给空间减分，尤其是纵向。后排座椅不能放平，的确给使用空间减分。
014788	小优点评：斯柯达昕动外观低调大气，尤其是侧面看起来更漂亮。
014786	让老婆也体会一下全新途安L的好吧。
014775	君威：也是和蒙迪欧一样的原因，运动的概念太过浓厚，所以也就没怎么研究就PASS了，另外关注了下它的兄弟君越，外观倒是挺好的，但是价格太贵，1.5T卖20多万。
014774	至于未来通用如果还想引进新一代的欧宝雅特（换别克标，即与现款英朗的模式一样）问题也不大，再取个新名字问题就解决了。
014769	北京明锐车主进来。你们有味吗？
014765	知豆ZD-1上机动车牌照的问题
014764	点评：卡罗拉的口碑就在于它的耐用以及燃油经济性出色，而且车内乘坐空间也是非常宽裕，除了1.6L车型全系没配VSC车身稳定控制是个槽点外，其它都没什么可挑剔的了。
014763	江铃集团的闺蜜/好基友包括福特、五十铃、李尔等全球知名企业，而最近，我们的朋友圈进一步扩大，江铃集团又结识了两个“土豪朋友”。
014762	途观：稳重、大气、综合水平适合！
014759	将于9月10日在广汽丰田大昌联丰店举行！！
014752	后来手里也算是有了资金了，所以就想着买一辆车吧，必须是兼顾时尚运动感和商务稳重的车型，所以就定了速派。
014744	其实本人了解途观很久了，身边同事朋友也有不少开的，马路上更是五辆里就有三辆的，这车综合性能强，城市级的SUV霸气成熟，最重要是空间大，家人坐进去都ok！
014741	推荐四：雨燕1.3L 手动超值版1.3L 91马力 L4 小型车   推荐指数：★★★★★。
014740	我们（东风日产）下半年还将有三款新车上市，包括蓝鸟、全新楼兰，这些都将为我们下半年的销量提供直接的支撑。
014737	大众共线还将带来PHIDEON辉昂试驾体验，后排车载冰箱、丹麦Dynaudio定制化顶级音响系统，比肩奢侈品的NAPPA定制巴伐利亚小牛皮座椅，还有传说中的全车辉彩环境氛围灯等等，TA到底带给乘坐者怎样的奢享体验？
014734	【将明年1月上市凌渡详细动力参数曝光】近日，凌渡动力参数曝光，该车将搭载1.4T和1.8T发动机，与之匹配5速手动和7速双离合变速箱，先期投放市场有七款车型。
014730	雅阁是一款宜商宜家非常实用的好车。空间舒适、静谧，2.4排量车型同比油耗较低，动力也足够。各方面都很均衡，都很满意，说不出最满意哪一点，不过我当时订车是在东区的车展，当我跨进展台上的雅阁车厢时，万万没想到，场馆的嘈杂瞬间归于平静，这甚至在坐进展台上的奔驰新款S级时都没有感觉到。
014726	7 这样的外形第一眼就迷住了我，前脸采用鲨齿式哑光镀铬前格栅很独特，运动气质很足，而且也尽显新款朗境的跨界自由风。
014722	但自从林肯改变产品策略和命名规则，诞生了MKZ等车型之后，这个品牌变得好像就不那么美国了。
014719	时尚的造型加上独特的三门掀背设计使得高尔成为那个年代中国车市上最受年轻人欢迎的一款车型。
014704	虽说多品牌战略很好地帮助大众汽车抢占了市场份额，奠定了大众汽车的成功，但是同时也发现大众在多品牌战略中存在的一些其他问题。
014701	2016年8月24日8时40分，河南省新乡市公安局交警执勤中，在市区平原路与107国道交叉口盘查一辆黑色无牌照起亚 K5轿车时，轿车忽然
014698	（不是咱不支持国产车，看中选中的东西，态度就不能好点嘛，以后的售后不更是垃圾）到了大众直接奔着新速腾就去了，销售过来直接给她一句话，买车，试驾。
014695	同时新款昂科拉配置的提升，也都是我想要的。
014694	驻马店亿顺许兄弟很热情厚道，让我坚持几个月，等待全新速派的出生！
014693	其实，从别克凯越的离去，更多要看的不是情怀，而是翻回头来看看当下。
014690	外形方面，大众设计师对第二代产品做了部分修改，保留三门设计的同时，缩小了行李厢后盖的斜度，尾部显得更加陡直。
014684	新老IS换代时购买，性价比可以接受。新IS性价比实在太低。
014682	除了急加速以外，途安L驾驶起来还是比较平顺的，后排乘坐也比较舒适，7速双离合变速箱换挡速度、平顺性都不错，在走走停停的城市道路中，换挡的闯动比老款有所控制，不会那么扰人。
014680	32 操控这方面是我考虑它的其中一个原因，开过朋友国产那辆X车也没有途观的操控好，高速过弯，车子不会倾斜。
014677	玛莎拉蒂新款总裁在外观部分进行了一系列升级，包括配备全新样式的前保险杠、侧裙以及外后视镜外壳，同时前进气格栅的镀铬装饰条装饰选用高亮材质，质感全面提升。
014675	2015年宝马 S 1000 RR 跑车，带ABS。
014674	因为上海的路况比较拥堵，我对于Q3的综合油耗表现还是比较满意的。
014669	北京奔驰C级4S店骗保 ，门窗异响，售后领导工作理睬。
014666	在生活方式上，80后、90后青睐高科技产品和互联网消费，对智能手机、Apple Watch、Xbox等新潮的电子产品了如指掌，是前卫技术的忠实拥趸，速派在高科技智能配置上的慷慨大方迅速打动了他们。
014665	而此次为大家带来的两款SUV是消费者都非常关注的两款，他们是来自专注SUV的Jeep的专业城市SUV——自由光，以及来自别克的——昂科威。
014659	福建东南汽车公司未给付合格证，致使车辆不能上牌行驶
014652	1.4T的dsg黄金动力，C4世嘉的1.2T可比不了，别只看参数，不服的可以自己去实际跑跑看，因为大众dsg绝对是个好东西，这点功率差距绝对是大众的1.4T更好轴距的话是一样的，朗逸的空间一直受到好评我不认为C4世嘉能超过我的朗逸？
014650	从别克这个品牌如今的市场表现来看，别克还是很需要凯越的。
014646	优雅的大白凌渡
014645	采用FashionHarmony设计理念的全新途安L拥有横拉式犀利的前脸、飓风般凌厉的腰线、更为动感立体的尾部，使得新车从头至尾都充满着青春时尚的朝气。
014642	在中国，一款车不进行换代而生产十几年是一件很常见的事，而且干这种事的品牌不分国度，以前我们看过老捷达、老桑塔纳见证中国汽车市场的哺乳期，后来第一代马自达6在第二代睿翼和第三代阿特兹推出后的今天也还没停产，还有丰田花冠依然在不断为一汽丰田贡献销量，甚至豪华品牌方面也有沃尔沃XC90在国外停产后来到中国继续生产并且改名叫XC Classic与新款XC90同堂销售。
014629	通过与同级别车型福特野马2.3T车型对比后发现，新车虽然动力上略落后于对手，但在消费税率以及终端销售价格方面将具备一定优势。
014622	跟老爸一说，他也比较支持我买，有家人的肯定买车还是幸福滴~下面是我拍的朗行照片，不错呢，一起看看撒！
014599	靠出苦力挣点辛苦钱的收费员，被开宝马车的一方给打死，鲜明的贫富对比，让很多愤青又多了几丝仇富的理由。
014596	我说：保时捷，路虎也很贵，。
014593	新车上市之后，卡罗拉将覆盖自然吸气、涡轮增压、混合动力三个领域。
014589	外观小结：相比于爱丽舍更加圆润的外观，昕锐的家族化设计则显得棱角分明，车身侧面线条虽不如爱丽舍的丰富，但前脸部分与爱丽舍相比则更具灵气，在细节的处理上德国人明显更加老道，更了解中国人的想法。
014584	虽然它叫“蓝鸟”，但它并不是上个世纪代表日产的那只“蓝鸟”，我们今天看到的它，是定位于日产的轩逸和天籁之间的全新车型，但售价更接近轩逸一些，10.59万-14.39万元的价格区间让这只“鸟”更易于大众接受。
014580	动力不错，这是唯一可以和弟弟的长城C30PK的地方，提速或是超车都没的说。
014579	途观，该换代了，而且价格也实在是贵。
014577	对于09款的A1，油耗还不是很令人满意，1.3的车，油耗直接比的上1.5以上的车，可能当时的A1真的不是针对国内市场的（听说A1本来是要给其它品牌做OEM的）
014576	本田杰德车主用音乐充实自己的驾乘时光，但是面对原车音响效果的不如意，音响改装志在必行。
014575	天津一汽威志V2安全带无缘无故自动开启 严重影响安全驾驶
014571	投诉铃木厂家及武汉竹叶山铃木4S店
014566	广汽传祺GA3S 200T预计售价：7-11万。
014565	北京汽车绅宝D50手动舒适1.5
014557	法拉利。
014555	而和全新途安L 330TSI 自动豪华版车型配置看齐的宝马2系旅行车220i豪华设计套装车型，其价格都要在33.19万元了。
014552	未来奥迪的新能源将朝着插电混动和纯电动两个方向并行发展。
014549	哥，你这桑塔纳卖不卖.....（我想买一辆）
014541	福特翼博是较早上市的合资小型SUV之一，6月销量已不足2千台。
014538	但是中央地板和全新迈腾一样，也有比较高的隆起，对于中间乘客的舒适性造成了一定的影响。
014535	宝马新能源汽车的发展与内燃机车型的战略一脉相承。
014533	储物空间表现太好 斯柯达速派长测（7）
014527	在无人驾驶乘用车、无人驾驶巴士先后进入人们视野后，无人驾驶卡车成为无人驾驶的下一个掘金洼地，包括戴姆勒、沃尔沃在内的全球汽车巨头纷纷开始布局无人驾驶卡车市场。
014526	并不是的，从最先捷豹路虎研发的 HUD 技术，可以在汽车的前挡风玻璃上显示地图和虚拟行车路线等内容；。
014521	雪佛兰创新车酷普利司通轮胎老化开裂
014518	相信选择了XR-V的朋友很多都是被它的外观所吸引而最终选择了它，我也不例外。犀利的前脸，精悍的侧面，结实的尾部，让我看到它第一眼时就爱上了它。
014515	虽然众泰大迈还未公布大迈X5 1.6L车型的发动机参数，但可以预测的是，新车有望进一步降低大迈X5的入门价格。
014510	全新速派打造的就是一股年轻风，彻底摒弃了老款的沉重。
014502	一段愉快的旅程，怎能缺少音乐相伴，Cross Polo配备了高保真立体音响，支持CD、SD卡、Aux-in、USB等多种音频输入端口，让你尽享音乐所带来的魅力。
014498	然后是看经济性油耗方面是CRV和途观比较有优势。
014497	卡罗拉明显在内饰设计上与外观成了反比，很普通的内饰没有了外观那种凌厉的线条，取而代之的是简单的风格与较高质量的做工，方向盘为圆形皮质。
014491	开昕动放心多了，方向盘是软材质的，握着很舒服，操控也灵活，指向准。
014489	速派撑腰！首战告捷！我脱单啦！
014479	New Lavida全新朗逸，以简约纯粹的设计理念，为硬朗的全新外观，更添一分年轻活力。
014476	哈弗m2变速箱异响
014470	投诉雷诺汽车大中华区售后技术服务不作为
014467	编者语：源于PQ25平台的第五代Polo将运动性和舒适性更完美的结合在一起，为全球小型车再次制定了行业标准。
014463	销售高管的更迭对于华泰汽车销售工作是否有影响？
014457	说到空间，欢迎您来到了朗行最为擅长的领域。
014454	铃木吉姆尼。
014453	Polo内饰得到了彻底的改革，车内将带来全新的功能，仪表板将获得一个全新的设计与修订后的A / C通风口，一个新的中控台以及修订后的仪表盘。
014451	稳居销量榜第二的大众朗逸虽然一直被骂，但却一直大卖，无论作为可爱善良美丽的小编编这样的写手带着大家怎么黑它都不好使，越黑好像卖的越火，它的保值率一定是当仁不让的。
014447	而储物空间方面，除了那些常规的杯架和储物盒之外，福克斯在后排座椅两侧还设计了小储物盒，平时一些小物件可以放在这里，风格上跟法系车风格很像。
014445	明锐车漆薄，爆漆！4s维权受阻！
014444	桑塔纳的空调也是一个字诶！
