SentenceId	View	Opinion
013039	XRV	pos
013037	轩逸	pos
013037	思域	neu
013037	福睿斯	pos
013033	朗逸	neu
013033	308	pos
013029	大众途安	neu
013013	大众	neu
013013	奥迪	neu
013012	大众	neu
013012	速派	pos
013008	途观	pos
013005	一汽-大众	pos
013004	斯柯达昕锐	neu
013004	东风雪铁龙爱丽舍	neu
013002	朗境	pos
012996	途观	neg
012995	大众	neu
012990	凌渡	neg
012980	速派	pos
012980	斯柯达	pos
012979	途安L	neu
012977	途观	pos
012974	东风风神	pos
012974	A60	pos
012973	本田思铂睿	neu
012973	本田	neu
012963	北京现代	neu
012953	卫士	neu
012953	路虎	neu
012949	宝骏560	neu
012949	宝骏730	neu
012949	宝骏	neu
012947	宝马	neu
012942	雪铁龙c2	neu
012940	奥迪A4	neu
012940	奥迪80	neu
012935	一汽吉林森雅S80	neg
012932	雪佛兰	neu
012927	东风标致	pos
012925	高尔夫	neu
012924	众泰	neu
012916	速腾	pos
012910	途观	pos
012909	途观	pos
012905	马自达	neu
012901	玛莎拉蒂	neg
012900	威朗	neu
012895	吉利	neu
012895	帝豪GS	neu
012895	博越	neu
012886	朗逸	pos
012883	标致	neu
012877	沃尔沃	neg
012876	朗行	pos
012872	沃尔沃S60	neu
012872	V60 Polestar	neu
012872	S90	neu
012870	卡罗拉	neu
012869	启程	pos
012867	途安	pos
012864	雪佛兰迈锐宝XL	neu
012864	通用	neu
012864	凯迪拉克CT6 PHEV	neu
012864	君越混动	neu
012864	别克君越30H	neu
012863	上海大众新朗逸	neg
012862	宝马	neg
012861	桑塔纳Cross	pos
012849	雪铁龙11CV	neu
012848	沃尔沃	neu
012848	通用	neu
012848	福特	neu
012848	大众	neu
012845	桑塔纳	neu
012845	凌渡GTS	neu
012845	PHIDEON辉昂	neu
012845	Cross Santana	neu
012841	途观	pos
012840	雷克萨斯	neu
012840	LEXUS	neu
012839	本田	neu
012837	朗逸	neg
012830	轩逸	pos
012829	明锐	pos
012826	昕动	neu
012821	昕锐	neu
012821	爱丽舍	neu
012819	途安L	pos
012818	进口大众高尔夫	neg
012815	途观	neg
012814	朗行	pos
012813	宝马	neu
012813	X6	neu
012813	X5	neu
012813	X3	neu
012808	斯柯达	neu
012805	Polo	neu
012802	三菱	neu
012802	XM Concept	neu
012800	爱丽舍	neu
012793	捷豹XFL	neu
012793	奇瑞捷豹路虎	neu
012789	长城	neu
012789	长安	neu
012785	嘉旅	pos
012784	途安L	pos
012783	帕萨特	neu
012779	朗境	pos
012775	东风雪铁龙世嘉	neg
012774	宝马	neu
012768	夏朗	neu
012764	东风标致2008	neu
012762	朗逸	neu
012756	帕萨特	neu
012756	迈腾	neu
012755	东风英菲尼迪 Q50L	pos
012739	凯越	neu
012738	嘉年华	neu
012738	丰田致炫	neu
012738	本田飞度	neu
012738	POLO	neu
012726	宝马	neu
012722	致炫	neu
012722	本田飞度	neu
012722	GK5	neu
012720	雪佛兰赛欧	neg
012716	长安	neg
012716	欧力威	neg
012713	五菱宝骏	pos
012711	东风标致206	neg
012709	长安	neu
012707	S5	pos
012704	丰田塞纳	neu
012703	红旗	neu
012698	哈弗H7	pos
012696	大众朗逸	pos
012694	宝马	pos
012686	铃木天语	neg
012685	晶锐	neg
012685	上海大众斯柯达	neg
012683	众泰	neg
012683	奥迪	neu
012680	玛莎拉蒂	neu
012680	RX5	pos
012677	上海大众	neu
012677	帕萨特	neu
012677	大众	neu
012667	雷凌	neg
012664	北京现代	neu
012662	帕萨特	neu
012659	雷凌双擎	neu
012658	雷诺	pos
012657	吉利帝豪GS	pos
012653	迈凯轮	pos
012652	大众尚酷DSG	neg
012642	英菲尼迪	neu
012641	途观	pos
012637	保时捷	neu
012635	高尔夫7	neu
012631	五菱之光	neu
012622	凌渡	neu
012620	索八	pos
012618	途观	neu
012618	帝豪gs	neu
012618	博越	neu
012618	rx5	neu
012617	途安L	pos
012610	远景SUV	neu
012610	RAV4	neu
012610	GX7	pos
012606	大众途安L	neg
012604	Yeti	pos
012602	东风日产	neg
012602	骐达	neg
012597	Yeti	pos
012591	凌渡	pos
012590	QQ	neu
012590	宝马	neu
012590	X5	pos
012587	明锐	neg
012579	哈弗H2	neu
012579	哈弗	neu
012575	CX-4	neu
012575	马自达CX-5	neu
012575	丰田rav4	neu
012575	大众途观	neu
012575	本田crv	neu
012573	东风风神	neu
012573	A60	neu
012573	日产轩逸	neu
012571	悦动	neu
012567	大众辉腾	neu
012562	斯柯达明锐	neu
012560	东风日产	neu
012550	马自达	pos
012542	大众途观	neu
012536	凌渡GTS	neu
012535	昕锐	pos
012535	斯柯达	pos
012534	劲畅	pos
012530	四皇	neu
012530	劳斯莱斯	neu
012530	宾利	neu
012530	宝沃	neu
012530	阿斯顿·马丁	neu
012527	上海大众	pos
012527	凌渡	pos
012526	桑塔纳	neu
012526	捷达	neu
012526	红旗	neu
012526	伏尔加	neu
012522	明锐	neg
012520	Lamando凌渡	neu
012519	福克斯	pos
012518	北汽	pos
012512	大众	pos
012512	PHIDEON辉昂	pos
012508	斯柯达昕锐	pos
012507	别克新昂科拉	neu
012505	途安L	neu
012492	雅阁	neu
012492	雪铁龙C5	pos
012492	天籁	neu
012492	帕萨特	neu
012492	蒙迪欧	neu
012492	君威	neu
012488	标致	pos
012485	威朗轿跑	neu
012485	通用	neu
012484	阿特兹	neg
012484	一汽马自达	neg
012478	宝马	neu
012472	索纳塔八	neu
012472	朗逸	neu
012472	C5	neu
012460	凌渡	pos
012458	上汽通用	neu
012458	凯越	neu
012456	途观	neu
012444	长安之星	neu
012440	英菲尼迪	pos
012438	速派	neu
012434	桑塔纳	neu
012432	科鲁兹	neu
012430	速派	pos
012428	大众	neu
012423	风骏6	pos
012422	英朗	neu
012421	途观	neu
012412	凯迪拉克ATS-L	neu
012412	CT6 PHEV	neu
012412	CT6	neu
012410	迈腾	neu
012409	途安L	neu
012404	丰田卡罗拉	pos
012403	明锐	pos
012400	本田	neu
012394	夏朗	pos
012390	上汽大众	pos
012390	途观	pos
012389	雪佛兰创酷	neg
012388	荣威RX5	neu
012385	凌渡GTS	pos
012381	途观	neu
012380	羚羊	neu
012378	宝马	pos
012376	途观	neu
012374	斯柯达速派	neu
012373	比亚迪	neu
012368	奥迪	neu
012367	斯柯达	neu
012366	凌渡GTS	pos
012363	明锐	pos
012361	三菱	neu
012361	众泰	neu
012361	大迈X5	pos
012356	奥迪	neu
012355	北京奔驰	neu
012355	E级	neu
012352	东风标致308	neg
012350	昕锐	pos
012344	花冠	neu
012344	丰田	neu
012340	君越	neu
012340	别克	neu
012337	轩逸	pos
012337	朗逸	pos
012337	卡罗拉	pos
012337	捷达	pos
012336	别克	neu
012333	雷克萨斯	neu
012331	宝马S 1000 RR	neu
012330	大众凌渡	neu
012328	丰田	neu
012325	帕萨特	neu
012325	辉腾	neu
012325	大众	neu
012322	明锐	neu
012320	小C	neu
012317	途观	neu
012307	东风日产	neu
012307	逍客	neu
012307	奇骏	neu
012304	法拉利	neg
012292	长安欧力威	neg
012288	福克斯	neu
012287	迈腾	pos
012287	大众新辉腾	neu
012286	凯迪拉克	neu
012286	PHEV	neu
012285	大众	neu
012279	朗行	neg
012278	英菲尼迪ESQ	neu
012264	迈腾	pos
012262	特斯拉Model S	neg
012262	特斯拉	neg
012258	东风标致408	neg
012251	本田雅阁	neu
012251	天籁	neu
012251	迈腾	neu
012249	途观	pos
012241	朗行	neu
012236	日产	neu
012236	雷诺	neu
012235	大众	pos
012229	广汽本田冠道	pos
012227	速派	pos
012227	斯柯达	pos
012225	福克斯	neu
012224	速腾	pos
012224	迈腾	pos
012224	捷达	pos
012224	高尔夫	pos
012224	宝来	pos
012224	奥迪A4L	pos
012224	Q5	pos
012224	Q3	pos
012224	A6L	pos
012223	昕动	pos
012222	雪佛兰创酷	neg
012218	丰田赛纳	pos
012212	长安马自达	pos
012211	夏朗	pos
012208	速派	pos
012207	江淮	neu
012207	吉利	neu
012207	比亚迪	neu
012204	沃尔沃	neu
012200	斯柯达	neu
012200	明锐	neu
012200	高尔夫	neu
012200	大众	neu
012200	奥迪	neu
012198	吉利汽车	neg
012191	雷凌	neu
012191	卡罗拉	neu
012190	法拉利	neg
012187	高尔夫7	neu
012183	途安L	pos
012180	凯越	neu
012180	伊兰特	neu
012180	福美来	neu
012180	通用	neu
012179	沃尔沃	neu
012178	马自达	pos
012176	帕萨特	neg
012169	斯柯达	neu
012169	Kodiaq	neu
012168	长安福特	neg
012168	蒙迪欧	neg
012166	北汽幻速S3L	neu
012152	斯柯达	neu
012148	域虎	pos
012144	奥迪	pos
012143	大众	neu
012143	晶锐	pos
012142	广汽传祺	neu
012140	速派	pos
012140	斯柯达	pos
012129	天津一汽	neu
012129	夏利N3	neu
012128	桑塔纳2000	neg
012128	桑塔纳	neg
012127	比亚迪	neu
012118	昌河铃木北斗星	neg
012117	宝马i3	neu
012109	迈锐宝XL	pos
012109	君越全混动	pos
012108	帕萨特领驭	pos
012108	大众	neu
012106	哈弗	neu
012106	哈弗H6 Coupe	pos
012103	法拉利	neg
012101	一汽大众	pos
012094	飞度	pos
012092	哈弗H7	neu
012089	奇瑞捷豹路虎	neu
012082	斯柯达	neu
012082	斯柯达明锐	pos
012081	福特FAB1	pos
012079	大众	neu
012076	途观	pos
012075	秀尔	neu
012073	雅阁	neu
012071	丰田	neu
012069	昕动	pos
012069	斯柯达	neu
012068	大众	neu
012068	斯柯达	neu
012067	大众T3 Transporter	neu
012063	昕动	pos
012055	奔驰	neu
012055	宝马	neu
012055	奥迪	neu
012052	路虎	pos
012048	保时捷	neu
012048	Cayman	pos
012045	长城	neg
012044	吉利	pos
012044	博越	pos
012042	途观	neu
012040	斯柯达昕锐	pos
012038	长安	neu
012036	一汽丰田	neu
012036	威驰	neg
012036	GL	neu
012034	科沃兹	neu
012034	科鲁兹	neu
012034	福睿斯	neu
012027	大众Polo	neu
012024	速派	pos
012017	本田	neg
012017	rav4	neu
012002	凌渡	pos
012001	雪铁龙C5	neg
012001	东风雪铁龙	neu
011999	奥迪	neu
011994	途观	neu
011988	C5	neu
011986	X8	pos
011982	飞度	neu
011982	本田	neu
011978	蓝瑟	neg
011976	途观	neu
011973	途观	neu
011973	别克昂科威	neu
011970	帕萨特	neu
011970	迈腾	pos
011970	君越	pos
011964	雪铁龙	neu
011964	富康	pos
011962	昕动	pos
011961	Polo	neu
011957	吉利博瑞	pos
011957	帝豪GS	pos
011957	博越	pos
011953	凌渡GTS	pos
011950	西雅特	neu
011948	凯迪拉克	neu
011946	长安悦翔	neu
011942	途观	neu
011940	桑塔纳	neu
011928	长安逸动	pos
011928	吉利帝豪	pos
011925	北京现代朗动	neg
011919	速派	pos
011919	蒙迪欧	neu
011906	长安	neu
011906	讴歌	neu
011900	速派	neu
011898	大众辉昂	neu
011896	朗逸	pos
011884	帕萨特	neu
011884	迈腾	neu
011880	福特	neu
011879	上汽大众	neu
011879	PHIDEON辉昂	pos
011878	广汽	neu
011878	广汽传祺	neu
011872	之诺60H	neu
011864	雅力士	neu
011862	科鲁兹	neu
011861	宝马	neu
011855	Yeti	pos
011843	速派	pos
011840	速派	neu
011840	斯柯达	neu
011839	东风标致301	neu
011838	Lavida	neu
011837	丰田卡罗拉	neu
011833	凯迪拉克	pos
011831	A4L	neu
011831	45	neu
011831	TFSI	neu
011831	A6L	neu
011831	奥迪	neu
011831	大众	neu
011830	凌渡	neu
011827	英朗	neu
011824	上汽大众凌渡	pos
011822	丰田	neu
011822	凯美瑞	neu
011815	朗动	pos
011812	标致	neu
011812	3008	pos
011809	马自达	neu
011809	长安马自达	neu
011809	一汽马自达	neu
011809	创驰蓝天	neu
011808	雷克萨斯	neu
011801	雷凌	neg
011799	日产	pos
011799	轩逸	pos
011798	Yeti	pos
011794	别克	neu
011794	GL8	neu
011790	朗动	pos
011787	G37	pos
011780	大众polo	neu
011779	广汽传祺	neu
011779	GA8	neu
011774	途观	pos
011771	i30N	neu
011769	斯柯达	neu
011768	速派	pos
011754	途观	pos
011752	大众	neu
011752	帕萨特	neu
011749	晶锐	pos
011748	北京汽车绅宝	neu
011744	PHIDEON	pos
011744	大众	pos
011741	宝马	neg
011740	斯柯达速派	neu
011739	明锐	pos
011738	英朗	pos
011735	斯柯达	neu
011735	晶锐	neu
011722	大众	pos
011722	朗逸	neu
011719	雪佛兰	neg
011719	迈锐宝	neg
011717	宝马	pos
011706	桑塔纳Cross	pos
011706	大众桑塔纳	pos
011698	明锐	neu
011697	途观	pos
011694	大众POLO	pos
011692	X8	neu
011688	明锐	neu
011683	大众途观	pos
011682	途观	neu
011679	上汽通用五菱	neu
011679	东风风行	neu
011679	宝骏560	neu
011679	SX6	neu
011673	大众凌渡	pos
011667	Lavida	neu
011664	广汽丰田凯美瑞	neg
011660	桑塔纳·浩纳	neu
011660	Cross桑塔纳	pos
011654	广汽传祺	neu
011654	GS8	neu
011647	大众polo	neu
011646	北汽	pos
011645	沃尔沃	pos
011644	中华	pos
011643	上海大众	neu
011643	帕萨特	neu
011643	朗逸	neu
011642	朗动	pos
011639	帕萨特	neu
011631	上海大众	pos
011622	大众	pos
011619	宝马	neu
011612	福特	neu
011612	福克斯	pos
011606	三菱帕杰罗	neu
011606	普拉多	neu
011606	牧马人	neu
011606	丰田RAV4	neu
011606	丰田	neu
011605	昕动	pos
011599	东风雪铁龙C3-XR	neu
011599	东风标致2008	neu
011597	桑塔纳	neu
011597	法拉利	neu
011590	郑州日产	neg
011585	途观	neu
011582	明锐	neu
011582	捷达2002CiX	neu
011580	斯柯达明锐	neu
011578	东风标致	neu
011578	308	pos
011577	荣威	neu
011577	凯迪拉克PHEV	neu
011577	比亚迪	neu
011574	速派	pos
011573	朗动	neg
011572	东风日产	neg
011570	威朗	pos
011570	别克	pos
011557	北京现代悦纳	neu
011554	雪佛兰	neu
011554	迈锐宝XL	neu
011551	速派	neu
011546	路虎	neu
011546	保时捷	neu
011540	广汽传祺GS8	neu
011539	朗逸	pos
011535	域虎	pos
011532	凌渡	neu
011522	比亚迪g5	neg
011519	途安L	pos
011511	帕萨特	neu
011511	朗逸	neu
011510	飞度	neg
011507	途观	neu
011505	东风风神	neg
011502	大众	neu
011502	GLI	neu
011500	双龙爱腾	neg
011499	上海大众斯柯达	neu
011496	速腾GLI	pos
011495	凯迪拉克	neu
011493	IS	pos
011487	斯柯达昕锐	pos
011485	长安铃木启 悦	neu
011485	朗 逸	neu
011485	朗 动	neu
011485	科鲁 兹	neu
011480	川汽野马	neg
011473	一汽丰田	neu
011473	卡罗拉	neu
011472	大众polo	neu
011471	沃尔沃	neu
011471	奥迪	neu
011471	一汽-大众	neu
011469	雅阁	neu
011469	速派	neu
011468	速派	pos
011458	捷豹 F-PACE	pos
011456	雪铁龙世嘉	neg
011453	速腾	neu
011453	途观	neu
011452	途安L	pos
011452	途安	neu
011451	北汽威旺S50	neu
011449	斯柯达晶锐	pos
011447	五菱	pos
011445	威朗	pos
011443	大众	neu
011441	途观	neu
011441	宝马	neu
011436	Yeti	pos
011434	大众朗逸	neg
011432	朗逸	neg
011431	帕萨特	neu
011425	斯柯达	pos
011421	帕萨特	neu
011414	明锐	pos
011412	凯迪拉克	neu
011412	CT6	neu
011407	轩逸	neu
011406	Lavida	neu
011399	晶锐	neu
011399	POLO	neu
011399	C2	neu
011397	途安L	pos
011394	别克昂科拉	pos
011392	Yeti	neu
011391	奔驰	neu
011391	宝马	neu
011391	奥迪	pos
011390	速派	pos
011389	北京奔驰E260L	neg
011386	途观	pos
011383	东风悦达起亚	pos
011380	比亚迪f3	neu
011376	轩逸	neu
011376	思域	neu
011368	Yeti	pos
011356	长安马自达	neu
011353	大众	pos
011351	标致	neu
011351	3008	neu
011350	Polo	neu
011349	华泰汽车	pos
011347	桑塔纳	neu
011347	浩纳	neu
011344	广汽传祺	neu
011344	GS8	neu
011342	东风本田竞瑞	pos
011340	朗逸	pos
011336	日产轩逸	neu
011336	丰田卡罗拉	neu
011331	途观	neg
011328	别克凯越	neg
011325	现代	neg
011322	途安	pos
011321	上海大众朗逸	neg
011318	福特F650	pos
011313	QQ613	neu
011312	途观	pos
011311	宝马	neu
011311	大众途观	neg
011309	酷路泽	pos
011299	别克	neu
011296	途安L	pos
011291	奇瑞	neu
011291	凯翼	neu
011288	迈腾	neg
011287	飞度	neu
011287	POLO	neu
011285	别克英朗	pos
011281	朗逸	neu
011281	大众	neu
011272	明锐	pos
011269	雷克萨斯	neu
011260	F0	pos
011255	昂科威	neu
011253	帕萨特	pos
011250	昕动	pos
011250	斯柯达	pos
011249	Yeti	pos
011244	速派	pos
011236	英朗	neg
011236	欧宝雅特	neu
011233	夏利	neu
011229	凌渡GTS	pos
011222	别克	neu
011221	马自达	neu
011215	上海大众	neu
011215	凌渡	neu
011215	Lamando	neu
011206	帕萨特	neu
011205	CS75	pos
011203	五菱宝骏	neu
011201	陆风	pos
011200	雪弗兰科鲁兹	neu
011199	朗动	neu
011198	福克斯	neu
011198	奥迪	pos
011190	现代起亚	neu
011190	北汽幻速	neu
011189	大众途锐	neu
011189	保时捷卡宴	neu
011189	保时捷PanameraSHybrid	neu
011188	一汽-大众	neu
011181	速腾	neu
011181	明锐	neu
011181	高尔夫	neu
011170	飞度	pos
011165	北京现代	neu
011165	索纳塔	pos
011164	长安cs35	neg
011162	汉兰达	neu
011162	广汽丰田	neu
011161	辉昂	neu
011161	高尔夫	neu
011161	大众	neu
011155	途安L	neu
011155	宝马2系	neu
011154	福特	neu
011154	福克斯	neu
011153	天津一汽夏利	neg
011152	上汽	neg
011152	比亚迪	neg
011149	东风A9	neu
011149	大众辉昂	neu
011146	凯越	neu
011146	凯翼	neu
011140	宝马	neu
011137	MG	neg
011132	凌渡	neu
011125	途安L	neu
011125	高尔夫6	pos
011123	保时捷718 Cayman S	neu
011116	斯柯达	neu
011115	斯柯达	neu
011115	速派	neu
011115	明锐	neu
011113	途安L	pos
011112	途安L	neu
011106	途观	neu
011104	大众	neu
011100	POLO	neu
011099	上汽通用	neu
011099	凯越	neu
011096	明锐	pos
011090	途乐	neg
011090	路虎	neg
011090	H9	pos
011087	途观	pos
011086	途观	pos
011076	翼虎	neu
011076	途观	neu
011076	马自达CX-5	neu
011070	凌渡	neu
011067	别克凯越	neg
011066	奔腾B30	neg
011060	朗逸	neu
011060	科鲁兹	pos
011059	宾利飞驰	neu
011052	大众速腾	pos
011051	奥迪	pos
011049	大众	neu
011041	东风标致408	neu
011035	大众	neu
011034	凌渡280	neu
011033	速派	pos
011029	小a	neg
011029	朗逸	pos
011028	明锐	neg
011024	丰田Corolla	neu
011022	奥迪A9	pos
011018	雅阁	neu
011018	天籁	neu
011018	迈腾	neu
011018	凯美瑞	neu
011016	雷克萨斯	neu
011015	凌渡	neu
011014	途观	neu
011013	哈弗蓝标H2	neu
011004	桑塔纳	neu
011004	捷达	neu
011004	奥迪	neu
010999	斯柯达	neu
010998	途观	neu
010998	别克昂科威	pos
010993	途观	pos
010987	上海大众	neu
010987	斯柯达	neu
010981	明锐	pos
010970	大众途安L	neu
010969	速派	pos
010968	凌渡	pos
010962	明锐	neu
010960	沃尔沃	pos
010960	博越	pos
010956	极光	pos
010954	长安福特	neg
010953	速派	pos
010953	斯柯达	neu
010951	大众	neu
010950	帕萨特	neu
010945	大众凌渡	neu
010943	凌渡	neu
010940	大众	neu
010940	明锐	neu
010935	英朗	neu
010935	科鲁兹	neu
010930	途观	pos
010930	高尔夫	pos
010927	长安奔奔	neu
010927	悦悦	pos
010927	五菱乐驰	neu
010927	奇瑞QQ	neu
010927	比亚迪F０	neu
010923	君越混动	neu
010922	荣威RX5	pos
010922	朗逸	pos
010921	大众	neu
010921	甲壳虫	neu
010917	东风雪铁龙世嘉	neg
010916	五菱宏光	neu
010916	朗逸	neu
010916	哈弗H6	neu
010915	途观	pos
010911	长安铃木	neu
010909	凌渡GTS	neu
010907	众泰z700	pos
010905	途安L	pos
010903	途观	neu
010891	大众polo	neu
010889	宝马	neu
010889	MINI	neu
010885	途观	pos
010883	凌渡GTS	pos
010882	宝骏310	neu
010879	大众	neu
010879	凌渡	pos
010875	大众	neu
010875	Polo	neu
010871	金牛星	neu
010868	东风标致4008	pos
010864	途安L	pos
010863	马丁	neu
010863	捷豹	neu
010863	DB7	neu
010862	朗行	pos
010860	途观	neu
010858	桑塔纳	pos
010857	凯美瑞	pos
010854	大众	neu
010854	宝来	neu
010832	大众	pos
010829	宝马	neg
010826	途安Ｌ	neu
010822	奔驰	neu
010821	凌渡	neu
010818	奇瑞风云2	neu
010817	北京汽车	neu
010808	大众凌渡	neu
010806	爱丽舍	pos
010801	奥迪	neu
010789	卡罗拉	neg
010783	奥迪Q2	neu
010780	速派	pos
010779	现代	pos
010778	桑塔纳	neu
010778	辉腾	neg
010769	沃尔沃	pos
010769	博瑞	neu
010762	哈弗	neu
010754	雪佛兰萨博班	pos
010753	速派	pos
010750	T200	pos
010747	New Polo	neu
010744	大众	neu
010744	高6	neu
010742	北京汽车	neg
010735	保时捷	neu
010729	大众	neg
010723	PHIDEON辉昂	pos
010721	逍客	neu
010721	三菱	neu
010721	劲炫	neu
010721	Yeti	neu
010713	雷克萨斯NX	pos
010708	昕动	pos
010706	明锐	pos
010704	凌渡	pos
010702	江淮	neu
010702	大众	neu
010699	悦达起亚	neu
010699	力帆	neu
010696	斯柯达	pos
010693	大众	neu
010693	奥迪100	neu
010685	凌渡GTS	pos
010682	昕锐	pos
010677	科鲁兹	neu
010672	奥迪	neu
010670	上汽通用	neu
010670	迈锐宝	neu
010670	君威	neu
010669	途观	pos
010667	速派	pos
010665	广汽传祺GS8	pos
010656	凯迪拉克PHEV	neu
010653	上海大众斯柯达	neg
010649	君威	pos
010646	迈锐宝XL	neu
010638	科鲁兹	pos
010637	途安L	neu
010630	大众速腾	neg
010627	速派	pos
010627	迈腾	pos
010624	大众	neu
010624	宝马	neu
010623	北京现代IX25	neg
010622	宝马	pos
010619	英朗	neu
010619	上汽通用别克	neu
010612	广汽传祺	neu
010603	本田飞度	pos
010601	朗逸	neu
010600	福特	neu
010600	宝马321	neu
010593	BMW5系	neu
010593	丰田皇冠	neu
010593	沃尔沃S60	neu
010593	奥迪A6L	neu
010593	奔驰	pos
010591	铃木（凯泽西）	neg
010590	速腾	neu
010590	明锐	neu
010586	斯柯达晶锐	pos
010585	途安L	pos
010584	途锐	neu
010584	大众	neu
010584	Tiguan	neu
010581	本田	neu
010581	缤智	neu
010581	冠道	neu
010580	辉腾	neu
010580	大众	neu
010580	奥迪	neu
010579	丰田	neu
010568	上汽大众	neu
010568	辉昂	pos
010567	斯柯达	neg
010567	明锐	neg
010564	蒙迪欧	pos
010564	凌渡	pos
010563	大众-朗逸	pos
010562	东风标致2008	neu
010561	皇冠	neg
010561	大众	neg
010561	奥迪	neg
010561	polo	neg
010560	起亚福瑞迪	neg
010559	昕动	pos
010558	北京现代名图	neu
010556	凯越	neu
010556	别克	neu
010547	宝马2系	neu
010547	途安L	pos
010541	昕动	neu
010540	瑞风M3	neu
010540	江淮	neu
010538	英菲尼迪	neu
010538	凯迪拉克	neu
010538	奔驰	neu
010538	宝马	neu
010538	奥迪	neu
010537	途观	pos
010532	斯柯达	neg
010531	斯柯达	pos
010525	长江EV	neu
010524	明锐	neu
010524	大众斯柯达	neu
010518	昕动	neu
010512	凯越	neu
010510	道奇Charger	pos
010509	翼虎	neu
010509	途观	pos
010509	马自达CX-5	neg
010506	Polo	pos
010494	福特	neu
010487	Yeti	neu
010485	凯迪拉克CT6 PHEV	neu
010484	添越Mulliner	neu
010484	宾利	neu
010477	斯威	pos
010477	凯翼	neu
010477	汉腾	pos
010477	比速	pos
010477	北汽幻速	neu
010473	大众	neu
010469	奥迪S3	neg
010463	Yeti	pos
010461	小四	neg
010461	速腾	pos
010461	君越	pos
010456	速派	pos
010454	斯柯达	neu
010454	绅宝	neu
010453	途安L	pos
010452	大众	neu
010449	北京E级奔驰	neg
010448	凌渡	pos
010439	大众	neg
010434	途观	neu
010433	尼桑	pos
010431	GS8	neu
010431	广汽传祺	neu
010423	途安L	neg
010420	Tiguan途观	neu
010418	宝马5	neu
010411	凯迪拉克CT6	neu
010409	雪佛兰	neu
010409	通用	neu
010409	尼桑	neu
010409	路虎	neu
010409	福特	neu
010409	丰田	neu
010409	大众	neu
010409	别克	neu
010409	奔驰	neu
010409	宝马	neu
010404	Tiguan	neu
010403	奥迪	pos
010399	速派	pos
010398	昕动	pos
010396	V6	neu
010395	科鲁兹	pos
010389	速派	pos
010385	明锐	pos
010384	广汽传祺	neu
010384	传祺GS8	neu
010383	帕萨特	pos
010380	雪铁龙	neu
010380	朗逸	neu
010380	C4L	neu
010376	大众	neu
010375	昕锐	pos
010370	速派	pos
010365	捷恩斯G70	neu
010365	宝马3系	neu
010365	奥迪	neu
010365	A4	neu
010365	奔驰	neu
010365	C级	neu
010362	奥迪	neu
010360	凯越	pos
010360	别克	neu
010353	大众	neg
010348	威朗	neu
010346	凯越	pos
010345	现代	neu
010345	ix35	neu
010338	奥迪	neu
010331	上汽大众	neu
010331	凌渡	neu
010329	大众	neu
010329	奥迪A5	neu
010329	Tiguan	neu
010321	福特	pos
010321	奥迪	pos
010310	甲壳虫	pos
010298	雷克萨斯	neu
010296	宝马	neu
010292	东南DX7	pos
010291	雪铁龙	neg
010290	速派	neu
010290	上汽大众斯柯达	pos
010288	长安汽车CS35	neg
010286	昕动	pos
010284	速派	pos
010284	斯柯达	pos
010281	英朗	pos
010276	英朗自豪	neu
010269	富康	neu
010269	爱丽舍	pos
010262	朗逸	pos
010254	自由光	pos
010254	途观	pos
010254	昂科威	pos
010253	讴歌	pos
010253	CDX	pos
010252	大众	neg
010251	卡罗拉	pos
010250	兰博基尼Diablo	neu
010248	大众	neu
010244	大众	neg
010243	大众	neu
010242	雪佛兰	pos
010242	现代	neg
010240	大众	neg
010240	途观	neg
010240	帕萨特	neg
010240	高尔夫	neg
010240	Jetta	neg
010222	朗逸	neu
010219	朗境	pos
010214	英朗	pos
010214	朗逸	pos
010214	卡罗拉	pos
010213	桑塔纳	neu
010210	昕动	pos
010209	smart fortwo	neu
010208	标致	neu
010202	科鲁兹	neg
010182	林肯	pos
010182	奔驰cla	neg
010182	mkz	pos
010179	凯越	neu
010178	途观	neu
010178	国光	neu
010173	斯柯达	neu
010173	上汽大众	neu
010149	沃尔沃	neg
010146	华晨中华V3	pos
010145	凌渡	pos
010142	吉利	neu
010142	帝豪GS	pos
010142	GX7	neu
010134	奔驰迈巴赫	pos
010132	凯越	pos
010130	BRZ	pos
010125	起亚Forte	neu
010125	Forte	neu
010123	西耶那	neu
010123	日产蓝鸟 U13	neu
010123	吉利豪情	neu
010123	神龙富康	neu
010123	别克	neu
010118	宝马	neu
010114	凯美瑞	neg
010109	凯迪拉克	neu
010109	PHEV	neu
010109	CT6	neu
010108	斯柯达Kodiaq	neu
010098	北汽幻速S6	neu
010093	别克凯越	pos
010089	大众朗行	pos
010084	英菲尼迪	neu
010084	QX50	neu
010083	斯柯达晶锐	pos
010079	朗行	pos
010078	憾路者	neu
010077	朗动	neu
010076	GS8	neu
010055	宝马740Le	neu
010051	东风风度MX5	pos
010046	福克斯	neu
010042	大众	neu
010042	途观	pos
010038	大众途观	neu
010035	凌渡	pos
010034	江淮瑞风S3	neg
010026	大众	neu
010026	GTi	neu
010021	伊兰特	neu
010021	桑塔纳	neu
010021	捷达	neu
010020	斯柯达晶锐	pos
010019	上汽大众	neu
010008	起亚K2	neg
010008	嘉年华	neu
010008	POLO	pos
010006	迈腾	pos
010004	凯越	neu
009992	伊兰特	neu
009987	途观	pos
009985	凌渡	pos
009984	桑塔纳	neu
009978	PHIDEON辉昂	pos
009974	途观	pos
009971	昕动	pos
